PRIMARY_KEY,REP_DATE,REP_TIME,LOCATION,X_COORDINATE,Y_COORDINATE,APD_sector,CouncilDistrict,county_description,ZIP,CENSUS_TRACT,RACE_KNOWN,Reason for Stop – TCOLE form,SEX,APD_RACE_DESC,Person Search YN,Search Based On,Search Found
2018761562,03/17/2018,1910,NORTH CREEK DR / E RUNDBERG LN,3129616,10104572,ED,Council District 4,TRAVIS COUNTY,78753,18.06,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018751658,03/16/2018,1911,5107 S IH 35 SVRD NB,3109787,10047308,FR,Council District 2,TRAVIS COUNTY,78744,24.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018330078,02/02/2018,58,1400 W PARMER LN,3131693,10122849,ED,Council District 7,TRAVIS COUNTY,78727,18.48,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018330148,02/02/2018,227,412 E WILLIAM CANNON DR,3104793,10043078,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018721744,03/13/2018,2136,13100 POND SPRINGS RD,3102581,10134091,AD,Council District 6,WILLIAMSON COUNTY,78729,204.06,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018860099,03/27/2018,129,500 POWELL ST,3108006,10072701,BA,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018180843,01/18/2018,1432,3000 MONTOPOLIS DR,3124526,10051312,HE,Council District 3,TRAVIS COUNTY,78741,23.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018181671,01/19/2018,114,6000 BURNET RD,3114707,10095421,BA,Council District 7,TRAVIS COUNTY,78757,15.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
2018361394,02/05/2018,2020,N CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD SB,3112353,10114793,AD,Council District 10,TRAVIS COUNTY,78759,17.22,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,WEAPONS
2018241443,01/24/2018,2036,4900 S IH 35 SVRD SB,3109889,10048167,DA,Council District 3,TRAVIS COUNTY,78745,24.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018410042,02/10/2018,338,W STASSNEY LN / EMERALD FOREST DR,3100814,10049567,FR,Council District 2,TRAVIS COUNTY,78745,24.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,DRUGS
20181121424,04/22/2018,2028,2300 MISSION HILL DR,3116462,10052257,HE,Council District 3,TRAVIS COUNTY,78741,23.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
20181111762,04/21/2018,2335,9428 PARKFIELD DR,3124930,10107547,ED,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
2018321220,02/01/2018,1705,7700 N IH 35 SVRD SB,3126943,10096982,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,FRISK FOR SAFETY,NOTHING
2018311475,01/31/2018,2051,9400 BLOCK MOUNTAIN QUAIL RD,3123559,10107908,ED,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,OTHER
2018321653,02/01/2018,2221,545 ED BLUESTEIN BLVD NB,3131781,10064402,CH,Council District 3,TRAVIS COUNTY,78725,21.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181141903,04/25/2018,5,500 W RUNDBERG LN,3128270,10105531,ED,Council District 4,TRAVIS COUNTY,78753,18.23,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181150062,04/25/2018,52,1200 W 6TH ST,3109730,10072438,BA,Council District 9,TRAVIS COUNTY,78703,12,,Moving Traffic Violation,F,WHITE,NO,,
2018331849,02/03/2018,157,11900 BLOCK BURNET RD,3121329,10120238,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,OTHER
2018471182,02/16/2018,1749,METRIC BLVD / CEDAR BEND DR,3127565,10122070,ED,Council District 7,TRAVIS COUNTY,78758,18.26,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018900948,03/31/2018,1447,3500 E SH 71 EB,3149144,10046844,HE,,TRAVIS COUNTY,78617,24.33,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
20181130527,04/23/2018,1015,1400 VARGAS RD,3128832,10056799,HE,Council District 3,TRAVIS COUNTY,78741,23.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018501594,02/19/2018,2134,1000 E ANDERSON LN EB,3128060,10096386,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018510663,02/20/2018,1157,1400 THREE POINTS RD,3139352,10137572,88,,TRAVIS COUNTY,78660,18.57,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018510663,02/20/2018,1157,1400 THREE POINTS RD,3139352,10137572,88,,TRAVIS COUNTY,78660,18.57,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018510663,02/20/2018,1157,1400 THREE POINTS RD,3139352,10137572,88,,TRAVIS COUNTY,78660,18.57,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,CASH
2018801801,03/21/2018,1935,2500 BLOCK E 7TH ST,3123653,10068459,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,NOTHING
2018150125,01/15/2018,205,E WILLIAM CANNON DR / S IH 35 SVRD SB,3106095,10042404,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018150100,01/15/2018,248,11401 CENTURY OAKS TER,3118390,10119246,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018130479,01/13/2018,1119,4500 N LAMAR BLVD,3115550,10087359,BA,Council District 9,TRAVIS COUNTY,78756,2.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,AMERICAN INDIAN/ALASKAN NATIVE,NO,,
2018690228,03/10/2018,222,5700 BLOCK N MOPAC EXPY NB,3110562,10097648,BA,Council District 10,TRAVIS COUNTY,78731,17.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,DRUGS
2018451484,02/15/2018,1425,3600 BLOCK OAK SPRINGS DR,3129503,10073279,CH,Council District 1,TRAVIS COUNTY,78721,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
2018581269,02/27/2018,1829,10041 RESEARCH BLVD NB,3112192,10116202,AD,Council District 7,TRAVIS COUNTY,78759,17.53,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
2018740055,03/15/2018,39,600K BRUSHY ST,3117238,10069904,GE,Council District 3,TRAVIS COUNTY,78702,9.02,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,BLACK,YES,PROBABLE CAUSE,NOTHING
2018190842,01/19/2018,1405,1000 NORWOOD PARK BLVD,3129241,10097403,ID,Council District 4,TRAVIS COUNTY,78753,18.13,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018140400,01/14/2018,1103,314 E GARRETT RUN,3131186,10106927,ED,Council District 4,TRAVIS COUNTY,78753,18.23,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018720459,03/13/2018,1040,4520 BENNETT AVE,3122028,10084380,BA,Council District 9,TRAVIS COUNTY,78751,3.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018190758,01/19/2018,1242,3400 MANOR RD,3127314,10078213,BA,Council District 9,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018570025,02/26/2018,250,800 W 6TH ST,3111738,10071612,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,CASH
201841524,01/04/2018,2324,6200 S IH 35 SVRD SB,3106887,10043959,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
201871495,01/07/2018,2318,600 W 6TH ST,3112482,10071377,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,ASIAN,YES,INCIDENTAL TO ARREST,NOTHING
2018570662,02/26/2018,1204,907 E ST JOHNS AVE,3126836,10094023,ID,Council District 4,TRAVIS COUNTY,78752,18.12,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018970318,04/07/2018,625,1000 BOLM RD,,,,,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018511513,02/20/2018,2349,4300 S IH 35 SVRD SB,3111203,10050729,DA,Council District 3,TRAVIS COUNTY,78745,24.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018530104,02/22/2018,218,5008 CAPE VERDE CV,3115774,10043675,FR,Council District 2,TRAVIS COUNTY,78744,24.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018810011,03/22/2018,18,2000 BURTON DR,3117931,10058208,HE,Council District 3,TRAVIS COUNTY,78741,23.15,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,OTHER
20181000546,04/10/2018,1645,9700 BILBROOK PL,3091650,10035902,FR,Council District 5,TRAVIS COUNTY,78748,24.21,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,DRUGS
20181001372,04/10/2018,2046,1000 BLK NORWOOD PARK,,,,,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018131452,01/13/2018,2225,E CESAR CHAVEZ ST / ROBERT T MARTINEZ JR ST,3121398,10066452,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018131588,01/14/2018,59,7600 BURNET RD,3116458,10101743,BA,Council District 7,TRAVIS COUNTY,78757,15.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,DRUGS
2018370138,02/06/2018,433,E 6TH ST / SABINE ST,3116435,10070115,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
2018530076,02/22/2018,307,6200 S IH 35 NB,3107211,10043787,FR,Council District 2,TRAVIS COUNTY,78744,24.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018910486,04/01/2018,640,1650 RUTLAND DR,3123341,10109252,ED,Council District 4,TRAVIS COUNTY,78758,18.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181141922,04/24/2018,2356,7700 N MOPAC EXPY SB,3112765,10104182,BA,Council District 10,TRAVIS COUNTY,78731,17.52,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,ASIAN,YES,INCIDENTAL TO ARREST,NOTHING
2018211129,01/21/2018,1822,9325 N LAMAR BLVD,3128079,10105458,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
20181130055,04/23/2018,54,1000 BLOCK SPRINGDALE RD,3129410,10070557,CH,Council District 3,TRAVIS COUNTY,78721,21.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018530087,02/22/2018,144,900 BLACKSON AVE,3127375,10095113,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018700449,03/11/2018,744,N LAMAR BLVD / W RUNDBERG LN,3127942,10105660,ED,Council District 4,TRAVIS COUNTY,78758,18.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018701370,03/11/2018,1924,E MARTIN LUTHER KING JR BLVD / SPRINGDALE RD,3133149,10077671,CH,Council District 1,TRAVIS COUNTY,78723,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018701575,03/11/2018,2224,7604 N IH 35 SVRD SB,3126588,10096549,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,NOTHING
2018691906,03/10/2018,2304,1647 RUTLAND DR,3122927,10109415,ED,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018950890,04/05/2018,1550,500 BLOCK AIRPORT BLVD,3130312,10064928,CH,Council District 3,TRAVIS COUNTY,78702,21.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,NOTHING
20181141808,04/24/2018,2244,8000 BURNET RD,3117344,10103739,BA,Council District 7,TRAVIS COUNTY,78757,18.17,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
201810442,01/01/2018,215,613 W 6TH ST,3112289,10071257,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018191606,01/19/2018,2244,310 E POWELL LN,3127070,10099564,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181271755,05/08/2018,36,5700 MANOR RD,3133426,10084556,ID,Council District 1,TRAVIS COUNTY,78723,21.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,
2018200772,01/20/2018,1333,4800 N IH 35 SB,3123431,10084734,BA,Council District 9,TRAVIS COUNTY,78751,3.04,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018331311,02/02/2018,1805,9100 N IH 35 SB,3130213,10102891,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
201820035,01/02/2018,29,5900 HAMMERMILL RUN,3113061,10042473,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018221745,01/23/2018,15,DUBUQUE LN / ED BLUESTEIN BLVD SVRD SB,3138568,10089437,ID,Council District 1,TRAVIS COUNTY,78723,21.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,DRUGS
2018391800,02/08/2018,2203,1800 BLOCK E WILLIAM CANNON DR,3107497,10041811,FR,Council District 2,TRAVIS COUNTY,78744,24.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
2018391827,02/09/2018,43,1800 CROSSING PL,3122807,10058159,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
201880213,01/08/2018,524,E ST JOHNS AVE / N IH 35 SVRD NB,3126097,10094499,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
201861187,01/06/2018,1847,4500 N IH 35 SVRD NB,3122953,10083535,CH,Council District 9,TRAVIS COUNTY,78722,3.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018250110,01/25/2018,211,1200 W 6TH ST,3109730,10072438,BA,Council District 9,TRAVIS COUNTY,78703,12,,Moving Traffic Violation,F,WHITE,NO,,
2018251573,01/25/2018,2202,1200 W 6TH ST,3109730,10072438,BA,Council District 9,TRAVIS COUNTY,78703,12,,Moving Traffic Violation,F,WHITE,NO,,
2018260087,01/26/2018,113,1200 W 6TH ST,3109730,10072438,BA,Council District 9,TRAVIS COUNTY,78703,12,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018530017,02/22/2018,15,6000 SPRINGDALE RD,3136471,10084364,ID,Council District 1,TRAVIS COUNTY,78723,21.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018530017,02/22/2018,15,6000 SPRINGDALE RD,3136471,10084364,ID,Council District 1,TRAVIS COUNTY,78723,21.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018721453,03/13/2018,1811,E 3RD ST / CONGRESS AVE,3114000,10069718,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
2018731440,03/14/2018,1925,3407 E 7TH ST,3126763,10067032,CH,Council District 3,TRAVIS COUNTY,78702,9.02,,Moving Traffic Violation,M,WHITE,NO,,
2018181437,01/18/2018,2155,PRINCE DR / EASTCREST DR,3125247,10097532,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018201040,01/20/2018,1645,8100 N IH 35 SVRD SB,3127774,10098482,ED,Council District 4,TRAVIS COUNTY,78753,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018341602,02/03/2018,2340,E 45TH ST / DUVAL ST,3119728,10085042,BA,Council District 9,TRAVIS COUNTY,78751,3.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018671771,03/08/2018,2348,3600 BLOCK PRESIDENTIAL BLVD,3138850,10047302,AP,Council District 2,TRAVIS COUNTY,78719,9800,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
2018680109,03/09/2018,136,7622 N IH 35 SVRD SB,3126581,10096813,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018830076,03/24/2018,44,W 24TH ST / NUECES ST,3114037,10077936,BA,Council District 9,TRAVIS COUNTY,78705,6.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018830038,03/24/2018,203,8100 N MOPAC EXPY SVRD NB,3113648,10106748,BA,Council District 10,TRAVIS COUNTY,78757,17.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
20181130766,04/23/2018,1223,800 NORWOOD PARK BLVD,3128054,10098051,ID,Council District 4,TRAVIS COUNTY,78753,18.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,CASH
201850674,01/05/2018,1330,2508 E RIVERSIDE DR,3120958,10059176,HE,Council District 3,TRAVIS COUNTY,78741,23.04,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
2018361360,02/05/2018,2150,2508 E RIVERSIDE DR,3120958,10059176,HE,Council District 3,TRAVIS COUNTY,78741,23.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
2018440011,02/13/2018,49,AIRPORT BLVD / E 51ST ST,3122603,10086955,ID,Council District 9,TRAVIS COUNTY,78751,3.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
2018700636,03/11/2018,1040,12000 N MOPAC EXPY NB,3122119,10122102,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
2018871358,03/28/2018,1814,MANOR RD / AIRPORT BLVD,3125657,10077650,BA,Council District 1,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181270613,05/07/2018,1035,12204 DUNDEE DR,3105172,10129932,AD,Council District 10,TRAVIS COUNTY,78759,17.56,,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
20181150779,04/25/2018,1215,700 AZIE MORTON ROAD,3106681,10068678,DA,Council District 5,TRAVIS COUNTY,78704,19.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018361670,02/05/2018,2324,CHICON ST / NEW YORK AVE,3121569,10072632,CH,Council District 1,TRAVIS COUNTY,78702,8.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018540129,02/23/2018,205,E MARTIN LUTHER KING JR BLVD / N IH 35 SVRD SB,3118110,10074659,BA,Council District 1,TRAVIS COUNTY,78705,7,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
